epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,3743.42,1.8203,1.14452,1.16114,0.91545,0.70288,0.7475,0.35754,2.01784,1.30833,1.28893,0.00406,0.00406,0.00406
62,3805.74,1.82063,1.13231,1.16488,0.91933,0.7069,0.75594,0.35762,2.01836,1.29147,1.29211,0.003961,0.003961,0.003961
63,3871.52,1.80299,1.1204,1.17249,0.91776,0.7065,0.75336,0.36316,1.97892,1.30565,1.27655,0.003862,0.003862,0.003862
64,3932.85,1.81635,1.12633,1.16348,0.91174,0.70345,0.75902,0.37241,1.97769,1.26546,1.28549,0.003763,0.003763,0.003763
65,3994.84,1.79478,1.1201,1.15931,0.91328,0.70333,0.75309,0.35091,2.02411,1.30086,1.28672,0.003664,0.003664,0.003664
66,4056.65,1.80345,1.11698,1.16815,0.91092,0.69862,0.75316,0.36419,1.97771,1.27855,1.28373,0.003565,0.003565,0.003565
67,4117.66,1.78414,1.10249,1.15156,0.92462,0.71239,0.76337,0.37132,1.9727,1.26948,1.28498,0.003466,0.003466,0.003466
68,4179.68,1.78923,1.09765,1.14979,0.92725,0.71556,0.76456,0.38248,1.93336,1.27609,1.26868,0.003367,0.003367,0.003367
69,4242.79,1.76477,1.08293,1.14808,0.92481,0.71993,0.76464,0.36995,1.97538,1.25299,1.28059,0.003268,0.003268,0.003268
70,4308.35,1.77841,1.0999,1.14942,0.92389,0.71723,0.76567,0.3819,1.93647,1.25264,1.26489,0.003169,0.003169,0.003169
71,4369.43,1.7552,1.07345,1.13714,0.91475,0.72365,0.76876,0.37664,1.96243,1.25156,1.2766,0.00307,0.00307,0.00307
72,4432.3,1.74646,1.07263,1.13715,0.93013,0.71998,0.77211,0.38314,1.93827,1.24527,1.27477,0.002971,0.002971,0.002971
73,4492.73,1.75297,1.07255,1.14516,0.91711,0.72382,0.76844,0.3726,1.96661,1.23911,1.28327,0.002872,0.002872,0.002872
74,4552.47,1.75313,1.07999,1.14908,0.92798,0.71764,0.7697,0.37997,1.95462,1.23346,1.27386,0.002773,0.002773,0.002773
75,4612.55,1.73602,1.0642,1.13989,0.92632,0.72105,0.77071,0.37436,1.96755,1.23444,1.27846,0.002674,0.002674,0.002674
76,4673.69,1.7295,1.04737,1.13785,0.92229,0.72125,0.77154,0.38079,1.9456,1.23094,1.27439,0.002575,0.002575,0.002575
77,4735.22,1.74418,1.05576,1.13826,0.91698,0.72117,0.76923,0.38054,1.94462,1.2407,1.27633,0.002476,0.002476,0.002476
78,4799.95,1.72417,1.04789,1.13127,0.93139,0.71981,0.77435,0.39302,1.91495,1.21229,1.26497,0.002377,0.002377,0.002377
79,4864.18,1.71884,1.03402,1.12653,0.92165,0.72025,0.77174,0.38473,1.93939,1.21988,1.27152,0.002278,0.002278,0.002278
80,4925.07,1.70644,1.02459,1.12722,0.92038,0.72175,0.7738,0.38888,1.92162,1.21745,1.26796,0.002179,0.002179,0.002179
81,4985.37,1.69541,1.01652,1.12378,0.92946,0.72069,0.77323,0.38129,1.95534,1.21494,1.28505,0.00208,0.00208,0.00208
82,5045.44,1.69948,1.02711,1.12385,0.93498,0.72244,0.77535,0.38142,1.9466,1.20515,1.27909,0.001981,0.001981,0.001981
83,5105.77,1.69173,1.01859,1.12425,0.93487,0.72153,0.77682,0.38575,1.93542,1.20407,1.27331,0.001882,0.001882,0.001882
84,5166.68,1.68434,1.01273,1.11669,0.93844,0.72033,0.77929,0.38984,1.91545,1.19431,1.26767,0.001783,0.001783,0.001783
85,5227.24,1.69099,1.01195,1.12439,0.91687,0.72885,0.77676,0.38942,1.92123,1.19952,1.2694,0.001684,0.001684,0.001684
86,5287.18,1.67422,0.99873,1.12174,0.9229,0.72724,0.78013,0.38851,1.92743,1.18942,1.26869,0.001585,0.001585,0.001585
87,5347.23,1.6712,0.99468,1.13192,0.92685,0.72776,0.77952,0.39175,1.92377,1.19067,1.2729,0.001486,0.001486,0.001486
88,5407.73,1.65935,0.99733,1.11825,0.92262,0.73189,0.78089,0.39168,1.92313,1.18802,1.27029,0.001387,0.001387,0.001387
89,5468.04,1.66315,0.99712,1.11719,0.93472,0.73067,0.78156,0.39547,1.91181,1.18228,1.26722,0.001288,0.001288,0.001288
90,5528.09,1.66461,0.99256,1.11015,0.93106,0.73028,0.78159,0.39456,1.91011,1.18312,1.26536,0.001189,0.001189,0.001189
91,5607.27,1.65206,0.98443,1.18441,0.90149,0.71902,0.76821,0.38548,1.93455,1.20582,1.27483,0.00109,0.00109,0.00109
92,5667.56,1.58833,0.92343,1.16928,0.92797,0.72015,0.77519,0.38768,1.92827,1.18655,1.27167,0.000991,0.000991,0.000991
93,5727.09,1.58114,0.92641,1.15843,0.92672,0.72542,0.77877,0.39233,1.90678,1.18048,1.26151,0.000892,0.000892,0.000892
94,5786.39,1.5744,0.91424,1.15328,0.92798,0.7245,0.78098,0.39584,1.90132,1.16891,1.26473,0.000793,0.000793,0.000793
95,5846.18,1.57137,0.916,1.15946,0.92586,0.72222,0.7791,0.3929,1.90922,1.16842,1.26659,0.000694,0.000694,0.000694
96,5905.75,1.56155,0.91263,1.15585,0.93828,0.71635,0.77987,0.39614,1.90085,1.17257,1.26555,0.000595,0.000595,0.000595
97,5965.16,1.55122,0.90579,1.14767,0.92207,0.72625,0.78071,0.39701,1.8984,1.16726,1.26587,0.000496,0.000496,0.000496
98,6024.53,1.55051,0.90506,1.1468,0.93083,0.72285,0.78254,0.39829,1.90187,1.16632,1.26877,0.000397,0.000397,0.000397
99,6084.13,1.55106,0.90132,1.15479,0.93346,0.72383,0.78315,0.39952,1.89126,1.16006,1.26108,0.000298,0.000298,0.000298
100,6144.03,1.53252,0.88425,1.14041,0.9344,0.72543,0.78333,0.40097,1.89227,1.1597,1.26192,0.000199,0.000199,0.000199
