epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,563.854,2.24229,1.7675,1.33438,0.64559,0.48761,0.44511,0.16571,2.38879,2.06904,1.39441,0.007228,0.007228,0.007228
16,600.793,2.24273,1.74123,1.32477,0.53408,0.42563,0.37257,0.12694,2.61418,2.17655,1.51479,0.00703,0.00703,0.00703
17,636.763,2.22291,1.72541,1.32319,0.63825,0.50506,0.46088,0.18387,2.30051,2.01387,1.37501,0.006832,0.006832,0.006832
18,673.94,2.208,1.71891,1.32824,0.63679,0.48794,0.45688,0.1712,2.38714,2.03456,1.39605,0.006634,0.006634,0.006634
19,710.346,2.20301,1.69995,1.32024,0.67923,0.52467,0.51717,0.2089,2.27671,1.89828,1.37106,0.006436,0.006436,0.006436
20,745.912,2.17977,1.67511,1.30917,0.68252,0.49729,0.50188,0.19112,2.31004,1.8566,1.37287,0.006238,0.006238,0.006238
21,784.851,2.1524,1.62301,1.29186,0.6691,0.47633,0.48833,0.17478,2.45335,1.85105,1.40678,0.00604,0.00604,0.00604
22,820.624,2.17141,1.62833,1.29976,0.69472,0.50073,0.5184,0.20836,2.30273,1.84972,1.38498,0.005842,0.005842,0.005842
23,855.779,2.15542,1.59793,1.28944,0.72209,0.54137,0.55873,0.22474,2.28023,1.77243,1.36867,0.005644,0.005644,0.005644
24,891.427,2.15069,1.59749,1.29767,0.76847,0.52115,0.56619,0.23346,2.23641,1.7764,1.35135,0.005446,0.005446,0.005446
25,926.943,2.14271,1.5714,1.2831,0.76194,0.5503,0.57176,0.24085,2.24569,1.81296,1.36686,0.005248,0.005248,0.005248
26,965.046,2.14697,1.57701,1.29083,0.76259,0.53652,0.56981,0.23878,2.24665,1.76726,1.36484,0.00505,0.00505,0.00505
27,1000.04,2.10592,1.53551,1.28666,0.77894,0.55003,0.58063,0.24546,2.22873,1.80367,1.36502,0.004852,0.004852,0.004852
28,1035.59,2.10368,1.51432,1.27428,0.78817,0.57866,0.60349,0.25866,2.1798,1.71589,1.34354,0.004654,0.004654,0.004654
29,1071.1,2.10062,1.49751,1.26493,0.79676,0.55895,0.59689,0.25484,2.19063,1.69367,1.33886,0.004456,0.004456,0.004456
30,1107.44,2.07782,1.50252,1.2765,0.73812,0.56965,0.5708,0.23636,2.24779,1.79063,1.36571,0.004258,0.004258,0.004258
31,1143.37,2.07061,1.48769,1.26618,0.78134,0.57688,0.59787,0.24441,2.2438,1.69091,1.37013,0.00406,0.00406,0.00406
32,1178.82,2.07927,1.48224,1.27171,0.82207,0.57472,0.61165,0.26264,2.19341,1.68906,1.34577,0.003862,0.003862,0.003862
33,1214.59,2.05462,1.45288,1.26468,0.79039,0.57357,0.59887,0.25745,2.21447,1.74291,1.34919,0.003664,0.003664,0.003664
34,1250.85,2.06707,1.43985,1.25431,0.81977,0.59455,0.62283,0.2749,2.15486,1.64881,1.33161,0.003466,0.003466,0.003466
35,1286.46,2.04961,1.45469,1.24914,0.83701,0.58023,0.62242,0.27415,2.16791,1.64421,1.34239,0.003268,0.003268,0.003268
36,1321.58,2.04301,1.43387,1.25454,0.83511,0.60358,0.63764,0.28377,2.1359,1.6058,1.32514,0.00307,0.00307,0.00307
37,1356.86,2.0493,1.43715,1.24589,0.83321,0.58692,0.63201,0.27472,2.16084,1.57545,1.3336,0.002872,0.002872,0.002872
38,1391.94,2.0191,1.4134,1.24369,0.82208,0.58284,0.62316,0.26488,2.16989,1.58012,1.32918,0.002674,0.002674,0.002674
39,1426.9,2.0126,1.39763,1.24544,0.85044,0.59353,0.64086,0.28474,2.15222,1.59266,1.33401,0.002476,0.002476,0.002476
40,1461.97,2.00044,1.38223,1.24562,0.83988,0.60663,0.6467,0.27473,2.17678,1.5936,1.33534,0.002278,0.002278,0.002278
41,1518.7,1.98153,1.36131,1.3248,0.83633,0.60534,0.63723,0.28327,2.12652,1.59185,1.32081,0.00208,0.00208,0.00208
42,1554.32,1.93009,1.29666,1.31441,0.84889,0.60186,0.6376,0.29115,2.11466,1.55569,1.3161,0.001882,0.001882,0.001882
43,1589.84,1.91525,1.28057,1.29316,0.82888,0.57897,0.61519,0.268,2.19128,1.64429,1.34464,0.001684,0.001684,0.001684
44,1625.34,1.89685,1.26679,1.29641,0.83696,0.62091,0.64648,0.29134,2.10643,1.60355,1.31571,0.001486,0.001486,0.001486
45,1662.09,1.89398,1.25228,1.30179,0.8483,0.61225,0.646,0.28406,2.13558,1.5385,1.31464,0.001288,0.001288,0.001288
46,1698.13,1.88084,1.24357,1.28697,0.84546,0.6062,0.64007,0.28816,2.14186,1.57911,1.32822,0.00109,0.00109,0.00109
47,1734.55,1.86636,1.21842,1.27742,0.8737,0.62179,0.65796,0.30224,2.09484,1.53819,1.30741,0.000892,0.000892,0.000892
48,1770.72,1.85495,1.21275,1.27167,0.87212,0.62638,0.66365,0.30466,2.09225,1.52639,1.30775,0.000694,0.000694,0.000694
49,1806.13,1.84331,1.21186,1.26338,0.87498,0.62261,0.66132,0.30358,2.09222,1.52174,1.30872,0.000496,0.000496,0.000496
50,1841.89,1.84299,1.20948,1.27245,0.87392,0.62014,0.6596,0.29899,2.1083,1.52187,1.31401,0.000298,0.000298,0.000298
