epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,19.98,2.00821,1.73938,1.1282,0,0,0,0,3.50715,235.686,2.03325,0.00214861,0.00214861,0.0711486
33,20.3089,2.61877,2.59177,1.08308,0,0,0,0,3.3297,564.459,1.68797,0.00218624,0.00218624,0.0701862
34,20.6331,2.49338,2.6282,1.07646,0,0,0,0,3.3297,564.459,1.68797,0.00222189,0.00222189,0.0692219
35,21.0413,2.192,1.86663,1.09864,0,0,0,0,4.23282,2741.84,2.0027,0.00225556,0.00225556,0.0682556
36,21.3433,1.90737,1.84925,1.036,0,0,0,0,4.23282,2741.84,2.0027,0.00228725,0.00228725,0.0672872
37,21.6872,2.23188,2.0326,1.05014,0,0,0,0,4.37833,6634.23,3.07116,0.00231696,0.00231696,0.066317
38,22.0227,1.98391,1.9811,1.00978,0,0,0,0,4.37833,6634.23,3.07116,0.00234469,0.00234469,0.0653447
39,22.4911,2.1613,2.17322,1.08328,0,0,0,0,5.83064,26673.1,8.392,0.00237044,0.00237044,0.0643704
40,22.8288,1.69726,1.7433,1.07162,0,0,0,0,5.83064,26673.1,8.392,0.00239421,0.00239421,0.0633942
41,23.2066,2.16662,2.01,1.06171,0,0,0,0,5.46698,41684.4,9.55703,0.002416,0.002416,0.062416
42,23.5741,2.28926,3.0163,1.01815,0,0,0,0,5.46698,41684.4,9.55703,0.00243581,0.00243581,0.0614358
43,23.9711,2.00569,2.22933,0.98485,0,0,0,0,5.54927,45809.2,8.3271,0.00245364,0.00245364,0.0604536
44,24.3391,1.98087,2.37973,1.11599,0,0,0,0,5.54927,45809.2,8.3271,0.00246949,0.00246949,0.0594695
45,24.7797,2.54409,2.89519,1.05627,0,0,0,0,5.80898,24332.2,7.76239,0.00248336,0.00248336,0.0584834
46,25.1618,2.18437,2.20804,1.02468,0,0,0,0,5.80898,24332.2,7.76239,0.00249525,0.00249525,0.0574952
47,25.5363,2.10942,1.98972,0.99551,0,0,0,0,5.84376,6980.96,6.04255,0.00250516,0.00250516,0.0565052
48,25.8883,2.22102,2.08222,1.04666,0,0,0,0,5.84376,6980.96,6.04255,0.00251309,0.00251309,0.0555131
49,26.2354,1.86295,1.73473,1.05486,0,0,0,0,5.69723,2428.02,4.76399,0.00251904,0.00251904,0.054519
50,26.6098,2.05555,1.70113,0.98147,0,0,0,0,5.69723,2428.02,4.76399,0.00252301,0.00252301,0.053523
51,26.9997,1.87808,1.9379,0.98501,0,0,0,0,5.26624,1352.59,5.39756,0.002525,0.002525,0.052525
52,27.3561,2.00478,1.87394,0.99528,0,0,0,0,5.26624,1352.59,5.39756,0.00252501,0.00252501,0.051525
53,27.728,2.51848,2.09192,0.94891,0,0,0,0,5.26624,1352.59,5.39756,0.00252304,0.00252304,0.050523
54,28.1476,1.82927,1.77959,1.02087,0,0,0,0,4.87314,530.543,4.57652,0.00251909,0.00251909,0.0495191
55,28.5057,1.64569,1.90481,0.97345,0,0,0,0,4.87314,530.543,4.57652,0.00251316,0.00251316,0.0485132
56,28.8671,2.40618,2.01434,0.99406,0,0,0,0,4.87314,530.543,4.57652,0.00250525,0.00250525,0.0475053
57,29.2489,1.91831,1.54783,0.93627,0,0,0,0,4.72525,279.223,3.33808,0.00249536,0.00249536,0.0464954
58,29.5951,2.34476,1.95794,1.19093,0,0,0,0,4.72525,279.223,3.33808,0.00248349,0.00248349,0.0454835
59,29.9297,2.45524,2.35946,0.9651,0,0,0,0,4.72525,279.223,3.33808,0.00246964,0.00246964,0.0444696
60,30.3672,2.31822,2.10569,1.02227,0,0,0,0,3.59468,195.234,2.11057,0.00245381,0.00245381,0.0434538
61,30.7102,1.92264,1.77485,1.02651,0,0,0,0,3.59468,195.234,2.11057,0.002436,0.002436,0.042436
62,31.081,1.96735,1.7544,0.9674,0,0,0,0,3.59468,195.234,2.11057,0.00241621,0.00241621,0.0414162
63,31.4941,2.6034,2.37873,0.96864,0,0,0,0,3.05293,140.257,1.67612,0.00239444,0.00239444,0.0403944
64,31.9947,2.19425,2.36021,0.98759,0,0,0,0,3.05293,140.257,1.67612,0.00237069,0.00237069,0.0393707
65,32.3299,2.00214,2.0249,0.90992,0,0,0,0,3.05293,140.257,1.67612,0.00234496,0.00234496,0.038345
66,32.721,2.20616,1.81918,0.9418,0,0,0,0,3.2724,129.864,1.73898,0.00231725,0.00231725,0.0373172
67,33.1656,1.9528,1.7678,0.98743,0,0,0,0,3.2724,129.864,1.73898,0.00228756,0.00228756,0.0362876
68,33.5364,1.64731,1.54725,0.966,0,0,0,0,3.2724,129.864,1.73898,0.00225589,0.00225589,0.0352559
69,33.9283,1.76248,1.74124,0.92834,0,0,0,0,3.21231,97.2702,1.73715,0.00222224,0.00222224,0.0342222
70,34.3066,1.98111,1.68933,0.94281,0,0,0,0,3.21231,97.2702,1.73715,0.00218661,0.00218661,0.0331866
71,34.65,2.04248,2.00062,1.01268,0,0,0,0,3.21231,97.2702,1.73715,0.002149,0.002149,0.032149
72,35.0901,2.41306,1.7673,0.95392,0,0,0,0,3.08887,42.7606,1.77269,0.00210941,0.00210941,0.0311094
73,35.4946,1.68219,1.37827,1.00706,0,0,0,0,3.08887,42.7606,1.77269,0.00206784,0.00206784,0.0300678
74,35.8668,1.65854,1.41625,0.95635,0,0,0,0,3.08887,42.7606,1.77269,0.00202429,0.00202429,0.0290243
75,36.2195,2.46343,2.25926,0.91668,0,0,0,0,3.07103,13.7715,1.56696,0.00197876,0.00197876,0.0279788
76,36.5609,1.81904,1.5344,0.95515,0,0,0,0,3.07103,13.7715,1.56696,0.00193125,0.00193125,0.0269313
77,36.904,1.7276,1.46188,0.99181,0,0,0,0,3.07103,13.7715,1.56696,0.00188176,0.00188176,0.0258818
78,37.2969,1.77502,1.41895,1.02856,0,0,0,0,2.90297,9.27446,1.39285,0.00183029,0.00183029,0.0248303
79,37.6471,1.98954,1.53899,0.92828,0,0,0,0,2.90297,9.27446,1.39285,0.00177684,0.00177684,0.0237768
80,38.2345,1.8641,1.3509,0.9718,0,0,0,0,2.90297,9.27446,1.39285,0.00172141,0.00172141,0.0227214
81,38.6188,1.96782,1.55487,0.9295,0.16667,0.125,0.0625,0.025,2.53714,7.5781,1.28307,0.001664,0.001664,0.021664
82,39.0073,2.00257,1.55993,0.9101,0.16667,0.125,0.0625,0.025,2.53714,7.5781,1.28307,0.00160461,0.00160461,0.0206046
83,39.3506,1.58102,1.28566,0.88458,0.16667,0.125,0.0625,0.025,2.53714,7.5781,1.28307,0.00154324,0.00154324,0.0195432
84,39.7815,2.11857,1.55419,0.89182,0.29524,0.125,0.125,0.05,2.77107,5.55453,1.25079,0.00147989,0.00147989,0.0184799
85,40.2775,1.76897,1.46301,0.89485,0.29524,0.125,0.125,0.05,2.77107,5.55453,1.25079,0.00141456,0.00141456,0.0174146
86,40.7524,1.77394,1.31422,0.9488,0.29524,0.125,0.125,0.05,2.77107,5.55453,1.25079,0.00134725,0.00134725,0.0163473
87,41.3012,1.55498,1.11638,0.87301,0.29524,0.125,0.125,0.05,2.77107,5.55453,1.25079,0.00127796,0.00127796,0.015278
88,41.8766,1.93854,1.55742,0.91918,0.58207,0.125,0.205,0.0945,2.98813,4.76301,1.26073,0.00120669,0.00120669,0.0142067
89,42.5972,1.53128,1.24064,0.90334,0.58207,0.125,0.205,0.0945,2.98813,4.76301,1.26073,0.00113344,0.00113344,0.0131334
90,43.2299,1.58886,1.59708,0.96696,0.58207,0.125,0.205,0.0945,2.98813,4.76301,1.26073,0.00105821,0.00105821,0.0120582
91,47.0409,1.78453,1.55917,0.90558,0.58207,0.125,0.205,0.0945,2.98813,4.76301,1.26073,0.000981,0.000981,0.010981
92,47.7521,1.61899,1.36182,0.90592,1,0.23888,0.245,0.09225,3.0115,4.16823,1.25476,0.00090181,0.00090181,0.00990181
93,48.2136,1.36896,1.1209,0.93828,1,0.23888,0.245,0.09225,3.0115,4.16823,1.25476,0.00082064,0.00082064,0.00882064
94,48.5877,1.64157,1.21788,0.90564,1,0.23888,0.245,0.09225,3.0115,4.16823,1.25476,0.00073749,0.00073749,0.00773749
95,48.9592,1.4104,1.29855,0.91237,1,0.23888,0.245,0.09225,3.0115,4.16823,1.25476,0.00065236,0.00065236,0.00665236
96,49.3552,1.37963,1.13659,0.90314,0.97725,0.25,0.245,0.09225,3.00932,3.91903,1.23332,0.00056525,0.00056525,0.00556525
97,49.7767,1.26641,1.07551,0.87252,0.97725,0.25,0.245,0.09225,3.00932,3.91903,1.23332,0.00047616,0.00047616,0.00447616
98,50.2547,1.56783,1.17506,0.86801,0.97725,0.25,0.245,0.09225,3.00932,3.91903,1.23332,0.00038509,0.00038509,0.00338509
99,50.6765,1.50508,1.29764,0.93586,0.97725,0.25,0.245,0.09225,3.00932,3.91903,1.23332,0.00029204,0.00029204,0.00229204
100,51.1335,1.61304,1.13536,0.93088,0.97498,0.25,0.245,0.1105,2.8835,3.68574,1.20279,0.00019701,0.00019701,0.00119701
