epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,23.5315,2.73099,2.65647,0.97288,0,0,0,0,1.95429,4.95736,0.96338,0.00111112,0.00111112,0.0671111
36,24.0315,2.59834,2.45427,1.02715,0,0,0,0,1.95429,4.95736,0.96338,0.0010745,0.0010745,0.0660745
37,24.6518,2.05053,1.60046,1.08614,0,0,0,0,2.03434,4.80865,0.97886,0.00103392,0.00103392,0.0650339
38,25.0761,3.51216,2.64122,1.07865,0,0,0,0,2.03434,4.80865,0.97886,0.00098938,0.00098938,0.0639894
39,25.5478,3.1586,2.98352,0.95981,0,0,0,0,1.96258,4.67911,0.967,0.00094088,0.00094088,0.0629409
40,25.9699,2.06396,1.70578,0.95007,0,0,0,0,1.96258,4.67911,0.967,0.00088842,0.00088842,0.0618884
41,29.523,2.22722,1.66352,1.08271,0,0,0,0,1.99976,4.6247,0.99421,0.000832,0.000832,0.060832
42,30.1392,2.16764,1.4634,1.0368,0,0,0,0,1.99976,4.6247,0.99421,0.00077162,0.00077162,0.0597716
43,30.5828,2.47248,2.21351,1.10208,0,0,0,0,1.88275,4.50616,0.9721,0.00070728,0.00070728,0.0587073
44,30.9619,1.69005,1.40468,0.87713,0,0,0,0,1.88275,4.50616,0.9721,0.00063898,0.00063898,0.057639
45,31.4319,2.35394,2.23594,0.98457,0,0,0,0,1.87692,4.36259,0.96023,0.00056672,0.00056672,0.0565667
46,31.8217,1.73887,1.45369,0.9997,0,0,0,0,1.87692,4.36259,0.96023,0.0004905,0.0004905,0.0554905
47,32.2549,2.1959,1.85269,1.02895,0,0,0,0,1.91344,4.21607,0.96697,0.00041032,0.00041032,0.0544103
48,32.685,2.30305,1.70416,1.047,0,0,0,0,1.91344,4.21607,0.96697,0.00032618,0.00032618,0.0533262
49,33.1443,1.68549,1.54465,0.94948,0,0,0,0,1.9008,4.14424,0.96074,0.00023808,0.00023808,0.0522381
50,33.585,1.84419,1.33022,0.98916,0,0,0,0,1.9008,4.14424,0.96074,0.00014602,0.00014602,0.051146
